Unique ID,Indicator ID,Name,Measure Info,UHF34 Zone,Time Period,Start_Date,Data Value,OBJECTID,GEOCODE,BOROUGH,GEONAME,UHF
602745,375,Nitrogen dioxide (NO2),ppb,208,Summer 2018,2018-06-01,-0.9462343751331213,13,208,Brooklyn,Canarsie - Flatlands,208
667143,375,Nitrogen dioxide (NO2),ppb,208,Summer 2020,2020-06-01,-0.9939913893207194,13,208,Brooklyn,Canarsie - Flatlands,208
176649,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2012,2011-12-01,-0.017246742007700076,13,208,Brooklyn,Canarsie - Flatlands,208
175935,375,Nitrogen dioxide (NO2),ppb,208,Summer 2010,2010-06-01,-0.3515458413208871,13,208,Brooklyn,Canarsie - Flatlands,208
175977,375,Nitrogen dioxide (NO2),ppb,208,Summer 2011,2011-06-01,-0.35381998485362987,13,208,Brooklyn,Canarsie - Flatlands,208
412470,375,Nitrogen dioxide (NO2),ppb,208,Summer 2016,2016-06-01,-0.8427608443933252,13,208,Brooklyn,Canarsie - Flatlands,208
171706,375,Nitrogen dioxide (NO2),ppb,208,Winter 2012-13,2012-12-01,0.5979090835992191,13,208,Brooklyn,Canarsie - Flatlands,208
177153,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2008-09,2008-12-01,-0.5971533428571063,13,208,Brooklyn,Canarsie - Flatlands,208
176565,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2010,2009-12-01,0.19652275007012054,13,208,Brooklyn,Canarsie - Flatlands,208
175431,375,Nitrogen dioxide (NO2),ppb,208,Winter 2012-13,2012-12-01,0.5979090835992191,13,208,Brooklyn,Canarsie - Flatlands,208
336533,375,Nitrogen dioxide (NO2),ppb,208,Summer 2015,2015-06-01,-0.7506580313172432,13,208,Brooklyn,Canarsie - Flatlands,208
667142,375,Nitrogen dioxide (NO2),ppb,208,Winter 2019-20,2019-12-01,0.6240617342257611,13,208,Brooklyn,Canarsie - Flatlands,208
333996,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2014-15,2014-12-01,-1.0212811117136327,13,208,Brooklyn,Canarsie - Flatlands,208
547411,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2017,2017-01-01,-1.1770599437065126,13,208,Brooklyn,Canarsie - Flatlands,208
176019,375,Nitrogen dioxide (NO2),ppb,208,Summer 2012,2012-06-01,-0.5619041180995933,13,208,Brooklyn,Canarsie - Flatlands,208
176061,375,Nitrogen dioxide (NO2),ppb,208,Summer 2013,2013-06-01,-0.6051128452217058,13,208,Brooklyn,Canarsie - Flatlands,208
412471,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2016,2015-12-31,-0.23556452115100573,13,208,Brooklyn,Canarsie - Flatlands,208
602744,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2018,2018-01-01,-0.32880440599345934,13,208,Brooklyn,Canarsie - Flatlands,208
212934,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2014,2013-12-01,-1.0110474658162902,13,208,Brooklyn,Canarsie - Flatlands,208
547410,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2017,2017-06-01,-1.004225035218062,13,208,Brooklyn,Canarsie - Flatlands,208
605706,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2018,2018-06-01,-1.0599415517702597,13,208,Brooklyn,Canarsie - Flatlands,208
669794,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2020,2020-06-01,-1.2248169578941106,13,208,Brooklyn,Canarsie - Flatlands,208
410777,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2015-16,2015-12-01,-1.1111097812569721,13,208,Brooklyn,Canarsie - Flatlands,208
333995,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2015,2015-06-01,-0.9553309492640923,13,208,Brooklyn,Canarsie - Flatlands,208
649706,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2019,2019-06-01,-1.0986019918268868,13,208,Brooklyn,Canarsie - Flatlands,208
669795,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2019-20,2019-12-01,-1.196390163734826,13,208,Brooklyn,Canarsie - Flatlands,208
178497,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2011,2010-12-01,-0.889380786814552,13,208,Brooklyn,Canarsie - Flatlands,208
177909,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2012,2012-06-01,-0.8438979161596968,13,208,Brooklyn,Canarsie - Flatlands,208
177951,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2013,2013-06-01,-0.8552686338234106,13,208,Brooklyn,Canarsie - Flatlands,208
605705,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2018,2018-01-01,-1.2134462402303967,13,208,Brooklyn,Canarsie - Flatlands,208
549921,375,Nitrogen dioxide (NO2),ppb,208,Winter 2016-17,2016-12-01,0.6126910165620474,13,208,Brooklyn,Canarsie - Flatlands,208
667377,375,Nitrogen dioxide (NO2),ppb,208,Summer 2020,2020-06-01,-0.9939913893207194,13,208,Brooklyn,Canarsie - Flatlands,208
602862,375,Nitrogen dioxide (NO2),ppb,208,Summer 2018,2018-06-01,-0.9462343751331213,13,208,Brooklyn,Canarsie - Flatlands,208
549919,375,Nitrogen dioxide (NO2),ppb,208,Summer 2017,2017-06-01,-0.8086486914021838,13,208,Brooklyn,Canarsie - Flatlands,208
221859,386,Ozone (O3),ppb,208,Summer 2013,2013-06-01,1.8566475289723425,13,208,Brooklyn,Canarsie - Flatlands,208
743673,386,Ozone (O3),ppb,208,Summer 2021,2021-06-01,1.6929091946148624,13,208,Brooklyn,Canarsie - Flatlands,208
605822,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2018,2018-01-01,-1.2134462402303967,13,208,Brooklyn,Canarsie - Flatlands,208
742322,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2021,2021-06-01,-1.066763982368488,13,208,Brooklyn,Canarsie - Flatlands,208
221855,386,Ozone (O3),ppb,208,Summer 2009,2009-06-01,1.318812583478677,13,208,Brooklyn,Canarsie - Flatlands,208
549920,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2017,2017-01-01,-0.19690408109437868,13,208,Brooklyn,Canarsie - Flatlands,208
741054,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2021,2021-01-01,-0.3515458413208871,13,208,Brooklyn,Canarsie - Flatlands,208
171570,375,Nitrogen dioxide (NO2),ppb,208,Winter 2008-09,2008-12-01,0.9731427665017761,13,208,Brooklyn,Canarsie - Flatlands,208
211563,375,Nitrogen dioxide (NO2),ppb,208,Winter 2013-14,2013-12-01,0.907192604052236,13,208,Brooklyn,Canarsie - Flatlands,208
122135,386,Ozone (O3),ppb,208,2-Year Summer Average 2009-2010,2009-06-01,1.3222237987777914,13,208,Brooklyn,Canarsie - Flatlands,208
605283,386,Ozone (O3),ppb,208,Summer 2018,2018-06-01,1.7725042182608597,13,208,Brooklyn,Canarsie - Flatlands,208
549380,386,Ozone (O3),ppb,208,Summer 2017,2017-06-01,1.7145135581759194,13,208,Brooklyn,Canarsie - Flatlands,208
670926,386,Ozone (O3),ppb,208,Summer 2020,2020-06-01,1.4768655590042996,13,208,Brooklyn,Canarsie - Flatlands,208
221857,386,Ozone (O3),ppb,208,Summer 2011,2011-06-01,2.107940389340418,13,208,Brooklyn,Canarsie - Flatlands,208
412047,386,Ozone (O3),ppb,208,Summer 2016,2016-06-01,2.0942955281439617,13,208,Brooklyn,Canarsie - Flatlands,208
741052,375,Nitrogen dioxide (NO2),ppb,208,Winter 2020-21,2020-12-01,0.43189660570899724,13,208,Brooklyn,Canarsie - Flatlands,208
174154,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2010,2009-12-01,-0.9382748727685217,13,208,Brooklyn,Canarsie - Flatlands,208
173236,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2012-13,2012-12-01,-0.8575427773561533,13,208,Brooklyn,Canarsie - Flatlands,208
334112,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2015,2015-06-01,-0.9553309492640923,13,208,Brooklyn,Canarsie - Flatlands,208
649823,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2019,2019-06-01,-1.0986019918268868,13,208,Brooklyn,Canarsie - Flatlands,208
669678,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2019-20,2019-12-01,-1.196390163734826,13,208,Brooklyn,Canarsie - Flatlands,208
222490,386,Ozone (O3),ppb,208,Summer 2014,2014-06-01,1.80547929948563,13,208,Brooklyn,Canarsie - Flatlands,208
176607,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2011,2010-12-01,0.20903053950020573,13,208,Brooklyn,Canarsie - Flatlands,208
176523,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2009,2008-12-01,0.3238747879037154,13,208,Brooklyn,Canarsie - Flatlands,208
336532,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2015,2015-01-01,-0.09684176565369693,13,208,Brooklyn,Canarsie - Flatlands,208
667141,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2020,2020-01-01,-0.4106735731721991,13,208,Brooklyn,Canarsie - Flatlands,208
173100,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2008-09,2008-12-01,-0.5971533428571063,13,208,Brooklyn,Canarsie - Flatlands,208
211869,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2013-14,2013-12-01,-0.7165458783261015,13,208,Brooklyn,Canarsie - Flatlands,208
605824,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2017-18,2017-12-01,-1.0769976282658305,13,208,Brooklyn,Canarsie - Flatlands,208
649822,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2019,2019-01-01,-1.2759851873808228,13,208,Brooklyn,Canarsie - Flatlands,208
174222,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2012,2011-12-01,-1.0235552552463756,13,208,Brooklyn,Canarsie - Flatlands,208
650975,386,Ozone (O3),ppb,208,Summer 2019,2019-06-01,1.8964450407953404,13,208,Brooklyn,Canarsie - Flatlands,208
336650,375,Nitrogen dioxide (NO2),ppb,208,Summer 2015,2015-06-01,-0.7506580313172432,13,208,Brooklyn,Canarsie - Flatlands,208
643478,375,Nitrogen dioxide (NO2),ppb,208,Summer 2019,2019-06-01,-0.9246300115720649,13,208,Brooklyn,Canarsie - Flatlands,208
667376,375,Nitrogen dioxide (NO2),ppb,208,Winter 2019-20,2019-12-01,0.6240617342257611,13,208,Brooklyn,Canarsie - Flatlands,208
211665,375,Nitrogen dioxide (NO2),ppb,208,Summer 2014,2014-06-01,-0.7108605194942448,13,208,Brooklyn,Canarsie - Flatlands,208
211971,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2014,2014-06-01,-1.0383371882092034,13,208,Brooklyn,Canarsie - Flatlands,208
334111,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2015,2015-01-01,-1.054256192938403,13,208,Brooklyn,Canarsie - Flatlands,208
649824,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2018-19,2018-12-01,-1.208897953164911,13,208,Brooklyn,Canarsie - Flatlands,208
669679,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2020,2020-01-01,-1.3282904886339064,13,208,Brooklyn,Canarsie - Flatlands,208
412588,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2016,2015-12-31,-0.23556452115100573,13,208,Brooklyn,Canarsie - Flatlands,208
602861,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2018,2018-01-01,-0.32880440599345934,13,208,Brooklyn,Canarsie - Flatlands,208
741053,375,Nitrogen dioxide (NO2),ppb,208,Summer 2021,2021-06-01,-1.0462966905738031,13,208,Brooklyn,Canarsie - Flatlands,208
221860,386,Ozone (O3),ppb,208,Summer 2014,2014-06-01,1.80547929948563,13,208,Brooklyn,Canarsie - Flatlands,208
643479,375,Nitrogen dioxide (NO2),ppb,208,Winter 2018-19,2018-12-01,0.1464915923497795,13,208,Brooklyn,Canarsie - Flatlands,208
667375,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2020,2020-01-01,-0.4106735731721991,13,208,Brooklyn,Canarsie - Flatlands,208
602863,375,Nitrogen dioxide (NO2),ppb,208,Winter 2017-18,2017-12-01,0.3602610844275997,13,208,Brooklyn,Canarsie - Flatlands,208
643477,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2019,2019-01-01,-0.48117202268722487,13,208,Brooklyn,Canarsie - Flatlands,208
212808,365,Fine particles (PM 2.5),mcg/m3,208,Summer 2014,2014-06-01,-1.0383371882092034,13,208,Brooklyn,Canarsie - Flatlands,208
333994,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2015,2015-01-01,-1.054256192938403,13,208,Brooklyn,Canarsie - Flatlands,208
669796,365,Fine particles (PM 2.5),mcg/m3,208,Annual Average 2020,2020-01-01,-1.3282904886339064,13,208,Brooklyn,Canarsie - Flatlands,208
175263,375,Nitrogen dioxide (NO2),ppb,208,Winter 2008-09,2008-12-01,0.9731427665017761,13,208,Brooklyn,Canarsie - Flatlands,208
602746,375,Nitrogen dioxide (NO2),ppb,208,Winter 2017-18,2017-12-01,0.3602610844275997,13,208,Brooklyn,Canarsie - Flatlands,208
212682,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2013-14,2013-12-01,-0.7165458783261015,13,208,Brooklyn,Canarsie - Flatlands,208
605707,365,Fine particles (PM 2.5),mcg/m3,208,Winter 2017-18,2017-12-01,-1.0769976282658305,13,208,Brooklyn,Canarsie - Flatlands,208
175913,375,Nitrogen dioxide (NO2),ppb,407,Summer 2009,2009-06-01,0.13853208998517974,25,407,Queens,Southwest Queens,407
175325,375,Nitrogen dioxide (NO2),ppb,407,Winter 2009-10,2009-12-01,0.9947471300628327,25,407,Queens,Southwest Queens,407
549864,375,Nitrogen dioxide (NO2),ppb,407,Winter 2016-17,2016-12-01,0.851476087500038,25,407,Queens,Southwest Queens,407
549955,375,Nitrogen dioxide (NO2),ppb,407,Summer 2017,2017-06-01,-0.45843058735979725,25,407,Queens,Southwest Queens,407
741090,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2021,2021-01-01,-0.2583059564784336,25,407,Queens,Southwest Queens,407
176543,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2009,2008-12-01,0.6320212365903607,25,407,Queens,Southwest Queens,407
176627,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2011,2010-12-01,0.5501520694116212,25,407,Queens,Southwest Queens,407
643422,375,Nitrogen dioxide (NO2),ppb,407,Winter 2018-19,2018-12-01,0.3454791514647718,25,407,Queens,Southwest Queens,407
176711,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2013,2012-12-01,0.2590616972205464,25,407,Queens,Southwest Queens,407
173214,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2011-12,2011-12-01,-1.0144586811154044,25,407,Queens,Southwest Queens,407
175283,375,Nitrogen dioxide (NO2),ppb,407,Winter 2008-09,2008-12-01,1.3472393776379616,25,407,Queens,Southwest Queens,407
643420,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2019,2019-01-01,-0.25489474117931926,25,407,Queens,Southwest Queens,407
667262,375,Nitrogen dioxide (NO2),ppb,407,Winter 2019-20,2019-12-01,0.744591341461128,25,407,Queens,Southwest Queens,407
176669,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2012,2011-12-01,0.2999962808099166,25,407,Queens,Southwest Queens,407
177299,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2011-12,2011-12-01,-1.0144586811154044,25,407,Queens,Southwest Queens,407
177215,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2009-10,2009-12-01,-0.8757359256180954,25,407,Queens,Southwest Queens,407
547470,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2017,2017-06-01,-1.0167328246481473,25,407,Queens,Southwest Queens,407
669734,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2020,2020-06-01,-1.214583311996768,25,407,Queens,Southwest Queens,407
605766,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2018,2018-06-01,-1.063352767069374,25,407,Queens,Southwest Queens,407
547471,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2017,2017-01-01,-1.1861565178374833,25,407,Queens,Southwest Queens,407
222605,386,Ozone (O3),ppb,407,Summer 2009,2009-06-01,1.0356817136522023,25,407,Queens,Southwest Queens,407
742266,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2021,2021-01-01,-1.258929110885252,25,407,Queens,Southwest Queens,407
177803,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2009,2009-06-01,-0.8234306243650117,25,407,Queens,Southwest Queens,407
177257,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2010-11,2010-12-01,-0.6460474288110758,25,407,Queens,Southwest Queens,407
178601,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2013,2012-12-01,-1.0497079058729173,25,407,Queens,Southwest Queens,407
334056,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2014-15,2014-12-01,-1.007636250517176,25,407,Queens,Southwest Queens,407
549863,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2017,2017-01-01,0.06575949693741107,25,407,Queens,Southwest Queens,407
740997,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2021,2021-01-01,-0.2583059564784336,25,407,Queens,Southwest Queens,407
175367,375,Nitrogen dioxide (NO2),ppb,407,Winter 2010-11,2010-12-01,1.3824886023954748,25,407,Queens,Southwest Queens,407
336594,375,Nitrogen dioxide (NO2),ppb,407,Winter 2014-15,2014-12-01,0.8105415039106681,25,407,Queens,Southwest Queens,407
175997,375,Nitrogen dioxide (NO2),ppb,407,Summer 2011,2011-06-01,0.01800248274981311,25,407,Queens,Southwest Queens,407
549361,386,Ozone (O3),ppb,407,Summer 2017,2017-06-01,1.5678313003140105,25,407,Queens,Southwest Queens,407
605264,386,Ozone (O3),ppb,407,Summer 2018,2018-06-01,1.655385826324607,25,407,Queens,Southwest Queens,407
670945,386,Ozone (O3),ppb,407,Summer 2020,2020-06-01,1.4052300377229026,25,407,Queens,Southwest Queens,407
221927,386,Ozone (O3),ppb,407,Summer 2009,2009-06-01,1.0356817136522023,25,407,Queens,Southwest Queens,407
549392,386,Ozone (O3),ppb,407,Summer 2017,2017-06-01,1.5678313003140105,25,407,Queens,Southwest Queens,407
605295,386,Ozone (O3),ppb,407,Summer 2018,2018-06-01,1.655385826324607,25,407,Queens,Southwest Queens,407
412623,375,Nitrogen dioxide (NO2),ppb,407,Summer 2016,2016-06-01,-0.5232436780429662,25,407,Queens,Southwest Queens,407
176081,375,Nitrogen dioxide (NO2),ppb,407,Summer 2013,2013-06-01,-0.09343055035458264,25,407,Queens,Southwest Queens,407
412531,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2016,2015-12-31,0.04870342044184045,25,407,Queens,Southwest Queens,407
740996,375,Nitrogen dioxide (NO2),ppb,407,Summer 2021,2021-06-01,-0.8586798491225246,25,407,Queens,Southwest Queens,407
222607,386,Ozone (O3),ppb,407,Summer 2011,2011-06-01,1.8486880266077428,25,407,Queens,Southwest Queens,407
222606,386,Ozone (O3),ppb,407,Summer 2010,2010-06-01,1.8953079690289691,25,407,Queens,Southwest Queens,407
412028,386,Ozone (O3),ppb,407,Summer 2016,2016-06-01,1.9294201220201113,25,407,Queens,Southwest Queens,407
212828,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2014,2014-06-01,-1.0588044800038883,25,407,Queens,Southwest Queens,407
669736,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2020,2020-01-01,-1.3032749097737362,25,407,Queens,Southwest Queens,407
178559,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2012,2011-12-01,-1.0292406140782324,25,407,Queens,Southwest Queens,407
412624,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2016,2015-12-31,0.04870342044184045,25,407,Queens,Southwest Queens,407
742359,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2021,2021-01-01,-1.258929110885252,25,407,Queens,Southwest Queens,407
221928,386,Ozone (O3),ppb,407,Summer 2010,2010-06-01,1.8953079690289691,25,407,Queens,Southwest Queens,407
221929,386,Ozone (O3),ppb,407,Summer 2011,2011-06-01,1.8486880266077428,25,407,Queens,Southwest Queens,407
412059,386,Ozone (O3),ppb,407,Summer 2016,2016-06-01,1.9294201220201113,25,407,Queens,Southwest Queens,407
122147,386,Ozone (O3),ppb,407,2-Year Summer Average 2009-2010,2009-06-01,1.2494512057300227,25,407,Queens,Southwest Queens,407
670914,386,Ozone (O3),ppb,407,Summer 2020,2020-06-01,1.4052300377229026,25,407,Queens,Southwest Queens,407
173622,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2009,2009-06-01,-0.8234306243650117,25,407,Queens,Southwest Queens,407
174268,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2013,2012-12-01,-1.0497079058729173,25,407,Queens,Southwest Queens,407
173180,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2010-11,2010-12-01,-0.6460474288110758,25,407,Queens,Southwest Queens,407
334149,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2014-15,2014-12-01,-1.007636250517176,25,407,Queens,Southwest Queens,407
334147,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2015,2015-01-01,-1.0599415517702597,25,407,Queens,Southwest Queens,407
547564,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2017,2017-01-01,-1.1861565178374833,25,407,Queens,Southwest Queens,407
173146,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2009-10,2009-12-01,-0.8757359256180954,25,407,Queens,Southwest Queens,407
212085,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2014,2013-12-01,-1.0212811117136327,25,407,Queens,Southwest Queens,407
547563,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2017,2017-06-01,-1.0167328246481473,25,407,Queens,Southwest Queens,407
669641,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2020,2020-06-01,-1.214583311996768,25,407,Queens,Southwest Queens,407
547565,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2016-17,2016-12-01,-1.1008761353596295,25,407,Queens,Southwest Queens,407
605859,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2018,2018-06-01,-1.063352767069374,25,407,Queens,Southwest Queens,407
602899,375,Nitrogen dioxide (NO2),ppb,407,Winter 2017-18,2017-12-01,0.7525508438257273,25,407,Queens,Southwest Queens,407
336686,375,Nitrogen dioxide (NO2),ppb,407,Summer 2015,2015-06-01,-0.4481969414624548,25,407,Queens,Southwest Queens,407
743661,386,Ozone (O3),ppb,407,Summer 2021,2021-06-01,1.6474263239600073,25,407,Queens,Southwest Queens,407
221931,386,Ozone (O3),ppb,407,Summer 2013,2013-06-01,1.6269590321653224,25,407,Queens,Southwest Queens,407
221930,386,Ozone (O3),ppb,407,Summer 2012,2012-06-01,1.9078157584590543,25,407,Queens,Southwest Queens,407
173690,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2011,2011-06-01,-0.7210941653915872,25,407,Queens,Southwest Queens,407
742357,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2020-21,2020-12-01,-1.2339135320250818,25,407,Queens,Southwest Queens,407
173656,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2010,2010-06-01,-0.6869820124004455,25,407,Queens,Southwest Queens,407
410930,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2015-16,2015-12-01,-1.1213434271543146,25,407,Queens,Southwest Queens,407
410931,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2016,2016-06-01,-1.1122468530233436,25,407,Queens,Southwest Queens,407
649767,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2018-19,2018-12-01,-1.1952530919684545,25,407,Queens,Southwest Queens,407
178517,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2011,2010-12-01,-0.9030256480110087,25,407,Queens,Southwest Queens,407
334054,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2015,2015-01-01,-1.0599415517702597,25,407,Queens,Southwest Queens,407
212954,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2014,2013-12-01,-1.0212811117136327,25,407,Queens,Southwest Queens,407
172194,375,Nitrogen dioxide (NO2),ppb,407,Summer 2012,2012-06-01,-0.12185734451386726,25,407,Queens,Southwest Queens,407
172228,375,Nitrogen dioxide (NO2),ppb,407,Summer 2013,2013-06-01,-0.09229347858821149,25,407,Queens,Southwest Queens,407
602897,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2018,2018-01-01,-0.020657957306813954,25,407,Queens,Southwest Queens,407
173112,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2008-09,2008-12-01,-0.5141471039119951,25,407,Queens,Southwest Queens,407
605860,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2017-18,2017-12-01,-1.1088356377242292,25,407,Queens,Southwest Queens,407
649858,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2019,2019-01-01,-1.2714369003153372,25,407,Queens,Southwest Queens,407
410932,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2016,2015-12-31,-1.1770599437065126,25,407,Queens,Southwest Queens,407
605858,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2018,2018-01-01,-1.2293652449595962,25,407,Queens,Southwest Queens,407
173724,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2012,2012-06-01,-0.8541315620570392,25,407,Queens,Southwest Queens,407
173758,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2013,2013-06-01,-0.8518574185242963,25,407,Queens,Southwest Queens,407
742358,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2021,2021-06-01,-1.0747234847330878,25,407,Queens,Southwest Queens,407
174132,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2009,2008-12-01,-0.8427608443933252,25,407,Queens,Southwest Queens,407
174200,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2011,2010-12-01,-0.9030256480110087,25,407,Queens,Southwest Queens,407
211983,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2014,2014-06-01,-1.0588044800038883,25,407,Queens,Southwest Queens,407
649860,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2018-19,2018-12-01,-1.1952530919684545,25,407,Queens,Southwest Queens,407
669643,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2020,2020-01-01,-1.3032749097737362,25,407,Queens,Southwest Queens,407
173248,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2012-13,2012-12-01,-0.8677764232534957,25,407,Queens,Southwest Queens,407
174166,365,Fine particles (PM 2.5),mcg/m3,407,Annual Average 2010,2009-12-01,-0.930315370403922,25,407,Queens,Southwest Queens,407
334148,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2015,2015-06-01,-0.9587421645632066,25,407,Queens,Southwest Queens,407
669642,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2019-20,2019-12-01,-1.1338512165843997,25,407,Queens,Southwest Queens,407
177845,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2010,2010-06-01,-0.6869820124004455,25,407,Queens,Southwest Queens,407
742264,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2020-21,2020-12-01,-1.2339135320250818,25,407,Queens,Southwest Queens,407
410838,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2016,2016-06-01,-1.1122468530233436,25,407,Queens,Southwest Queens,407
410837,365,Fine particles (PM 2.5),mcg/m3,407,Winter 2015-16,2015-12-01,-1.1213434271543146,25,407,Queens,Southwest Queens,407
177887,365,Fine particles (PM 2.5),mcg/m3,407,Summer 2011,2011-06-01,-0.7210941653915872,25,407,Queens,Southwest Queens,407
172670,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2011,2010-12-01,0.5501520694116212,25,407,Queens,Southwest Queens,407
