Unique ID,Name,Measure,Measure Info,Geo Type Name,Geo Join ID,Geo Place Name,Time Period,Start_Date,Data Value
212447,Nitrogen dioxide (NO2),Mean,ppb,UHF42,404,Bayside - Little Neck,Summer 2014,06/01/2014,12.64
325140,Annual vehicle miles travelled (trucks),million miles,per km2,CD,107,Upper West Side (CD7),2016,01/01/2016,3.3
154472,Annual vehicle miles travelled (trucks),million miles,per km2,CD,307,Sunset Park (CD7),2005,01/01/2005,2.2
154460,Annual vehicle miles travelled (trucks),million miles,per km2,CD,207,Kingsbridge Heights and Bedford (CD7),2005,01/01/2005,1.7
325152,Annual vehicle miles travelled (trucks),million miles,per km2,CD,207,Kingsbridge Heights and Bedford (CD7),2016,01/01/2016,2.3
151644,Annual vehicle miles traveled,million miles,per km2,UHF42,304,Upper West Side,2005,01/01/2005,49.5
151688,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,211,Williamsburg - Bushwick,2005,01/01/2005,14.8
325322,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,211,Williamsburg - Bushwick,2016,01/01/2016,16.5
325108,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,211,Williamsburg - Bushwick,2016,01/01/2016,0.5
325090,Annual vehicle miles travelled (trucks),million miles,per km2,Borough,5,Staten Island,2016,01/01/2016,0.5
151760,Annual vehicle miles travelled (trucks),million miles,per km2,UHF42,504,South Beach - Tottenville,2005,01/01/2005,0.3
151400,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,211,Williamsburg - Bushwick,2009-2011,01/01/2009,3.7
151424,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,504,South Beach - Tottenville,2009-2011,01/01/2009,7.3
518713,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,3.9
629174,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,211,Williamsburg - Bushwick,2015-2017,01/01/2015,3.7
518695,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,5,Staten Island,2012-2014,01/02/2012,7.5
130804,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2005-2007,01/01/2005,185.7
130828,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,504,South Beach - Tottenville,2005-2007,01/01/2005,24.0
518905,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2012-2014,01/02/2012,165.26
628454,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,211,Williamsburg - Bushwick,2015-2017,01/01/2015,107.9
518909,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2012-2014,01/02/2012,63.93
628458,Asthma emergency department visits due to PM2.5,Estimated annual rate (under age 18),"per 100,000 children",UHF42,304,Upper West Side,2015-2017,01/01/2015,51.9
170194,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2009,12/01/2008,11.13
170312,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2011,12/01/2010,10.92
213961,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2014,06/01/2014,9.55
334273,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2015,01/01/2015,9.56
669898,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Annual Average 2020,01/01/2020,6.47
649787,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Summer 2019,06/01/2019,7.25
177338,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2012-13,12/01/2012,9.4
178472,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Annual Average 2010,12/01/2009,8.98
334046,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2015,06/01/2015,9.07
649757,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Summer 2019,06/01/2019,7.29
669744,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,404,Bayside - Little Neck,Winter 2019-20,12/01/2019,7.65
177348,Fine particles (PM 2.5),Mean,mcg/m3,UHF42,504,South Beach - Tottenville,Winter 2012-13,12/01/2012,9.57
169427,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2011,06/01/2011,12.09
169368,Fine particles (PM 2.5),Mean,mcg/m3,CD,307,Sunset Park (CD7),Summer 2010,06/01/2010,12.53
670961,Ozone (O3),Mean,ppb,UHF42,301,Washington Heights,Summer 2020,06/01/2020,28.84
122016,Ozone (O3),Mean,ppb,UHF42,301,Washington Heights,2-Year Summer Average 2009-2010,06/01/2009,25.92
743616,Ozone (O3),Mean,ppb,CD,310,Bay Ridge and Dyker Heights (CD10),Summer 2021,06/01/2021,29.65
216492,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2013,06/01/2013,30.4
216491,Ozone (O3),Mean,ppb,CD,312,Borough Park (CD12),Summer 2012,06/01/2012,33.11
175375,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2011-12,12/01/2011,21.85
175291,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2009-10,12/01/2009,21.38
212542,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2014,12/01/2013,17.1
549762,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2016-17,12/01/2016,24.27
549760,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2017,06/01/2017,13.02
518676,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,4.3
629041,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2015-2017,01/01/2015,2.3
628935,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,301,Washington Heights,2015-2017,01/01/2015,42.6
628917,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2015-2017,01/01/2015,36.2
518580,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2012-2014,01/02/2012,31.2
628955,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,501,Port Richmond,2015-2017,01/01/2015,74.6
628945,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,401,Long Island City - Astoria,2015-2017,01/01/2015,28.7
602723,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2018,01/01/2018,21.93
743640,Ozone (O3),Mean,ppb,CD,110,Central Harlem (CD10),Summer 2021,06/01/2021,28.57
216347,Ozone (O3),Mean,ppb,CD,112,Washington Heights and Inwood (CD12),Summer 2012,06/01/2012,32.81
167721,Nitrogen dioxide (NO2),Mean,ppb,CD,312,Borough Park (CD12),Annual Average 2012,12/01/2011,21.15
167709,Nitrogen dioxide (NO2),Mean,ppb,CD,212,Williamsbridge and Baychester (CD12),Annual Average 2012,12/01/2011,19.54
176677,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Annual Average 2013,12/01/2012,18.23
175879,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Summer 2009,06/01/2009,19.51
336492,Nitrogen dioxide (NO2),Mean,ppb,UHF42,101,Kingsbridge - Riverdale,Winter 2014-15,12/01/2014,21.19
740915,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Summer 2021,06/01/2021,17.18
412450,Nitrogen dioxide (NO2),Mean,ppb,UHF42,201,Greenpoint,Annual Average 2016,12/31/2015,21.44
518840,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,101,Kingsbridge - Riverdale,2012-2014,01/02/2012,14.01
130911,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,401,Long Island City - Astoria,2005-2007,01/01/2005,16.9
131525,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,301,Washington Heights,2009-2011,01/01/2009,12.5
740922,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Annual Average 2021,01/01/2021,17.12
131527,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,303,East Harlem,2009-2011,01/01/2009,29.2
131529,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,305,Upper East Side,2009-2011,01/01/2009,9.2
131518,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,205,Sunset Park,2009-2011,01/01/2009,12.5
154530,Annual vehicle miles travelled (cars),million miles,per km2,CD,306,Park Slope and Carroll Gardens (CD6),2005,01/01/2005,30.5
325163,Annual vehicle miles travelled (trucks),million miles,per km2,CD,306,Park Slope and Carroll Gardens (CD6),2016,01/01/2016,1.6
154473,Annual vehicle miles travelled (trucks),million miles,per km2,CD,308,Crown Heights and Prospect Heights (CD8),2005,01/01/2005,1.0
325307,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,103,Fordham - Bronx Pk,2016,01/01/2016,20.6
151693,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,305,Upper East Side,2005,01/01/2005,51.2
154471,Annual vehicle miles travelled (trucks),million miles,per km2,CD,306,Park Slope and Carroll Gardens (CD6),2005,01/01/2005,1.7
151413,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,403,Flushing - Clearview,2009-2011,01/01/2009,5.4
151392,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,01/01/2009,4.8
131516,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,01/01/2009,16.3
518803,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,205,Sunset Park,2012-2014,01/02/2012,9.43
628544,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,205,Sunset Park,2015-2017,01/01/2015,7.4
518801,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2012-2014,01/02/2012,14.13
131491,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,405,Ridgewood - Forest Hills,2009-2011,01/01/2009,15.7
131470,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,205,Sunset Park,2009-2011,01/01/2009,17.1
131481,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,305,Upper East Side,2009-2011,01/01/2009,11.1
131489,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,403,Flushing - Clearview,2009-2011,01/01/2009,14.1
131461,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,103,Fordham - Bronx Pk,2009-2011,01/01/2009,18.8
131468,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,203,Bedford Stuyvesant - Crown Heights,2009-2011,01/01/2009,23.9
131499,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,503,Willowbrook,2009-2011,01/01/2009,17.8
412462,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Annual Average 2016,12/31/2015,19.32
740927,Nitrogen dioxide (NO2),Mean,ppb,UHF42,205,Sunset Park,Summer 2021,06/01/2021,13.69
740921,Nitrogen dioxide (NO2),Mean,ppb,UHF42,203,Bedford Stuyvesant - Crown Heights,Summer 2021,06/01/2021,11.86
412441,Nitrogen dioxide (NO2),Mean,ppb,UHF42,105,Crotona -Tremont,Annual Average 2016,12/31/2015,20.37
131379,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2009-2011,01/01/2009,19.8
131378,Asthma emergency department visits due to PM2.5,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,01/01/2009,11.3
518579,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2012-2014,01/02/2012,24.6
628944,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,310,Lower Manhattan,2015-2017,01/01/2015,28.9
518567,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,14.5
216354,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2013,06/01/2013,30.57
216353,Ozone (O3),Mean,ppb,CD,201,Mott Haven and Melrose (CD1),Summer 2012,06/01/2012,33.99
167728,Nitrogen dioxide (NO2),Mean,ppb,CD,401,Long Island City and Astoria (CD1),Annual Average 2012,12/01/2011,22.2
167711,Nitrogen dioxide (NO2),Mean,ppb,CD,302,Fort Greene and Brooklyn Heights (CD2),Annual Average 2012,12/01/2011,24.81
167710,Nitrogen dioxide (NO2),Mean,ppb,CD,301,Greenpoint and Williamsburg (CD1),Annual Average 2012,12/01/2011,23.65
131533,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,15.5
130919,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,409,Southeast Queens,2005-2007,01/01/2005,13.0
130910,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,310,Lower Manhattan,2005-2007,01/01/2005,15.6
130909,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,309,Union Square - Lower East Side,2005-2007,01/01/2005,22.0
325135,Annual vehicle miles travelled (trucks),million miles,per km2,CD,102,Greenwich Village and Soho (CD2),2016,01/01/2016,4.2
325341,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,409,Southeast Queens,2016,01/01/2016,27.3
151409,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,309,Union Square - Lower East Side,2009-2011,01/01/2009,4.0
151410,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,310,Lower Manhattan,2009-2011,01/01/2009,2.8
151398,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,01/01/2009,7.2
151428,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,3,Manhattan,2009-2011,01/01/2009,3.8
131523,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,210,Coney Island - Sheepshead Bay,2009-2011,01/01/2009,15.4
131522,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2009-2011,01/01/2009,10.4
130895,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,206,Borough Park,2005-2007,01/01/2005,17.2
518807,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2012-2014,01/02/2012,8.86
628548,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,209,Bensonhurst - Bay Ridge,2015-2017,01/01/2015,8.9
131471,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,206,Borough Park,2009-2011,01/01/2009,19.9
131464,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,106,High Bridge - Morrisania,2009-2011,01/01/2009,24.1
518673,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2012-2014,01/02/2012,0.9
518661,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2012-2014,01/02/2012,7.2
518548,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,2,Brooklyn,2012-2014,01/02/2012,58.8
518547,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",Borough,1,Bronx,2012-2014,01/02/2012,102.8
167726,Nitrogen dioxide (NO2),Mean,ppb,CD,317,East Flatbush (CD17),Annual Average 2012,12/01/2011,21.25
167744,Nitrogen dioxide (NO2),Mean,ppb,CD,503,Tottenville and Great Kills (CD3),Annual Average 2012,12/01/2011,12.4
602720,Nitrogen dioxide (NO2),Mean,ppb,UHF42,107,Hunts Point - Mott Haven,Annual Average 2018,01/01/2018,20.23
131531,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,8.6
131521,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009-2011,01/01/2009,12.5
131520,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2009-2011,01/01/2009,10.5
130908,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2005-2007,01/01/2005,5.9
154528,Annual vehicle miles travelled (cars),million miles,per km2,CD,304,Bushwick (CD4),2005,01/01/2005,13.4
325375,Annual vehicle miles travelled (cars),million miles,per km2,CD,304,Bushwick (CD4),2016,01/01/2016,16.2
151695,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,307,Gramercy Park - Murray Hill,2005,01/01/2005,72.8
325329,Annual vehicle miles travelled (cars),million miles,per km2,UHF42,307,Gramercy Park - Murray Hill,2016,01/01/2016,64.7
154469,Annual vehicle miles travelled (trucks),million miles,per km2,CD,304,Bushwick (CD4),2005,01/01/2005,0.5
151427,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,2,Brooklyn,2009-2011,01/01/2009,5.2
151397,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,208,Canarsie - Flatlands,2009-2011,01/01/2009,5.7
130897,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2005-2007,01/01/2005,15.5
518798,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2012-2014,01/02/2012,25.51
628539,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,107,Hunts Point - Mott Haven,2015-2017,01/01/2015,26.5
131472,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,207,East Flatbush - Flatbush,2009-2011,01/01/2009,18.5
131473,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,208,Canarsie - Flatlands,2009-2011,01/01/2009,18.3
131494,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,408,Jamaica,2009-2011,01/01/2009,18.9
131493,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,407,Southwest Queens,2009-2011,01/01/2009,19.9
131483,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,307,Gramercy Park - Murray Hill,2009-2011,01/01/2009,12.9
131484,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,308,Greenwich Village - SoHo,2009-2011,01/01/2009,9.6
743610,Ozone (O3),Mean,ppb,CD,316,Brownsville (CD16),Summer 2021,06/01/2021,30.81
175383,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2011-12,12/01/2011,27.09
222543,Ozone (O3),Mean,ppb,UHF42,306,Chelsea - Clinton,Summer 2013,06/01/2013,23.53
518671,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2012-2014,01/02/2012,3.4
629036,Asthma hospitalizations due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,306,Chelsea - Clinton,2015-2017,01/01/2015,1.1
518585,Asthma emergency departments visits due to Ozone,Estimated annual rate (age 18+),"per 100,000 adults",UHF42,406,Fresh Meadows,2012-2014,01/02/2012,25.6
167725,Nitrogen dioxide (NO2),Mean,ppb,CD,316,Brownsville (CD16),Annual Average 2012,12/01/2011,21.92
167702,Nitrogen dioxide (NO2),Mean,ppb,CD,205,Fordham and University Heights (CD5),Annual Average 2012,12/01/2011,24.57
130902,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2005-2007,01/01/2005,30.6
131530,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,9.0
131526,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2009-2011,01/01/2009,18.8
154529,Annual vehicle miles travelled (cars),million miles,per km2,CD,305,East New York and Starrett City (CD5),2005,01/01/2005,19.8
154505,Annual vehicle miles travelled (cars),million miles,per km2,CD,105,Midtown (CD5),2005,01/01/2005,47.3
325352,Annual vehicle miles travelled (cars),million miles,per km2,CD,105,Midtown (CD5),2016,01/01/2016,28.3
325162,Annual vehicle miles travelled (trucks),million miles,per km2,CD,305,East New York and Starrett City (CD5),2016,01/01/2016,0.8
154470,Annual vehicle miles travelled (trucks),million miles,per km2,CD,305,East New York and Starrett City (CD5),2005,01/01/2005,2.4
151406,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,306,Chelsea - Clinton,2009-2011,01/01/2009,3.4
151391,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",UHF42,202,Downtown - Heights - Slope,2009-2011,01/01/2009,4.2
518793,Respiratory hospitalizations due to PM2.5 (age 20+),Estimated annual rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2012-2014,01/02/2012,14.24
131460,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,102,Northeast Bronx,2009-2011,01/01/2009,16.2
131478,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,302,Central Harlem - Morningside Heights,2009-2011,01/01/2009,19.7
131492,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,406,Fresh Meadows,2009-2011,01/01/2009,14.9
131467,Cardiovascular hospitalizations due to PM2.5 (age 40+),Estimated annual rate,"per 100,000 adults",UHF42,202,Downtown - Heights - Slope,2009-2011,01/01/2009,19.8
743707,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2021,06/01/2021,28.49
222518,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2012,06/01/2012,31.71
175887,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Summer 2009,06/01/2009,25.21
175341,Nitrogen dioxide (NO2),Mean,ppb,UHF42,202,Downtown - Heights - Slope,Winter 2010-11,12/01/2010,33.0
222515,Ozone (O3),Mean,ppb,UHF42,302,Central Harlem - Morningside Heights,Summer 2009,06/01/2009,21.52
227604,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,313,Coney Island (CD13),2011,01/01/2011,1.77
227606,Outdoor Air Toxics - Benzene,Annual average concentration,µg/m3,CD,315,Sheepshead Bay (CD15),2011,01/01/2011,1.61
227545,Outdoor Air Toxics - Formaldehyde,Annual average concentration,µg/m3,CD,313,Coney Island (CD13),2011,01/01/2011,2.1
325384,Annual vehicle miles travelled (cars),million miles,per km2,CD,313,Coney Island (CD13),2016,01/01/2016,19.4
154539,Annual vehicle miles travelled (cars),million miles,per km2,CD,315,Sheepshead Bay (CD15),2005,01/01/2005,18.8
325386,Annual vehicle miles travelled (cars),million miles,per km2,CD,315,Sheepshead Bay (CD15),2016,01/01/2016,22.2
325172,Annual vehicle miles travelled (trucks),million miles,per km2,CD,315,Sheepshead Bay (CD15),2016,01/01/2016,0.4
154480,Annual vehicle miles travelled (trucks),million miles,per km2,CD,315,Sheepshead Bay (CD15),2005,01/01/2005,0.8
121680,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),2-Year Summer Average 2009-2010,06/01/2009,28.91
216497,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2012,06/01/2012,37.9
216498,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2013,06/01/2013,34.64
743611,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2021,06/01/2021,31.81
216494,Ozone (O3),Mean,ppb,CD,313,Coney Island (CD13),Summer 2009,06/01/2009,30.59
216509,Ozone (O3),Mean,ppb,CD,315,Sheepshead Bay (CD15),Summer 2012,06/01/2012,36.83
167724,Nitrogen dioxide (NO2),Mean,ppb,CD,315,Sheepshead Bay (CD15),Annual Average 2012,12/01/2011,17.6
167722,Nitrogen dioxide (NO2),Mean,ppb,CD,313,Coney Island (CD13),Annual Average 2012,12/01/2011,15.97
325303,Annual vehicle miles travelled (cars),million miles,per km2,Borough,4,Queens,2016,01/01/2016,23.7
151717,Annual vehicle miles travelled (cars),million miles,per km2,Borough,4,Queens,2005,01/01/2005,23.5
151429,Cardiac and respiratory deaths due to Ozone,Estimated annual rate,"per 100,000",Borough,4,Queens,2009-2011,01/01/2009,4.5
549914,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2017,01/01/2017,18.81
741048,Nitrogen dioxide (NO2),Mean,ppb,UHF34,206,Borough Park,Annual Average 2021,01/01/2021,16.74
549958,Nitrogen dioxide (NO2),Mean,ppb,UHF34,408,Jamaica,Summer 2017,06/01/2017,13.67
549945,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2016-17,12/01/2016,26.93
171612,Nitrogen dioxide (NO2),Mean,ppb,UHF34,401,Long Island City - Astoria,Winter 2009-10,12/01/2009,27.27
