Unique ID,Indicator ID,Name,Measure Info,UHF34 Zone,Time Period,Start_Date,Data Value
741098,375,Nitrogen dioxide (NO2),ppb,410,Summer 2021,2021-06-01,4.94
743671,386,Ozone (O3),ppb,210,Summer 2021,2021-06-01,31.98
172197,375,Nitrogen dioxide (NO2),ppb,410,Summer 2012,2012-06-01,8.25
172231,375,Nitrogen dioxide (NO2),ppb,410,Summer 2013,2013-06-01,8.04
412631,375,Nitrogen dioxide (NO2),ppb,410,Winter 2015-16,2015-12-01,18.0
412632,375,Nitrogen dioxide (NO2),ppb,410,Summer 2016,2016-06-01,6.22
221947,386,Ozone (O3),ppb,410,Summer 2011,2011-06-01,39.03
412062,386,Ozone (O3),ppb,410,Summer 2016,2016-06-01,38.18
549395,386,Ozone (O3),ppb,410,Summer 2017,2017-06-01,35.19
211680,375,Nitrogen dioxide (NO2),ppb,410,Summer 2014,2014-06-01,7.44
741097,375,Nitrogen dioxide (NO2),ppb,410,Winter 2020-21,2020-12-01,19.05
172129,375,Nitrogen dioxide (NO2),ppb,410,Summer 2010,2010-06-01,10.1
172163,375,Nitrogen dioxide (NO2),ppb,410,Summer 2011,2011-06-01,9.94
172150,375,Nitrogen dioxide (NO2),ppb,210,Summer 2011,2011-06-01,14.22
172116,375,Nitrogen dioxide (NO2),ppb,210,Summer 2010,2010-06-01,14.02
177178,365,Fine particles (PM 2.5),mcg/m3,501502,Winter 2008-09,2008-12-01,11.46
171727,375,Nitrogen dioxide (NO2),ppb,503504,Winter 2012-13,2012-12-01,17.97
336713,375,Nitrogen dioxide (NO2),ppb,503504,Summer 2015,2015-06-01,7.78
667502,375,Nitrogen dioxide (NO2),ppb,503504,Winter 2019-20,2019-12-01,16.54
172101,375,Nitrogen dioxide (NO2),ppb,503504,Summer 2009,2009-06-01,11.98
741117,375,Nitrogen dioxide (NO2),ppb,503504,Annual Average 2021,2021-01-01,12.03
412649,375,Nitrogen dioxide (NO2),ppb,503504,Winter 2015-16,2015-12-01,17.25
741115,375,Nitrogen dioxide (NO2),ppb,503504,Winter 2020-21,2020-12-01,18.03
412650,375,Nitrogen dioxide (NO2),ppb,503504,Summer 2016,2016-06-01,8.0
172126,375,Nitrogen dioxide (NO2),ppb,407,Summer 2010,2010-06-01,17.75
172160,375,Nitrogen dioxide (NO2),ppb,407,Summer 2011,2011-06-01,17.53
412622,375,Nitrogen dioxide (NO2),ppb,407,Winter 2015-16,2015-12-01,22.91
741088,375,Nitrogen dioxide (NO2),ppb,407,Winter 2020-21,2020-12-01,21.29
171684,375,Nitrogen dioxide (NO2),ppb,407,Winter 2011-12,2011-12-01,23.67
171616,375,Nitrogen dioxide (NO2),ppb,407,Winter 2009-10,2009-12-01,26.13
211779,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2014,2013-12-01,19.19
602898,375,Nitrogen dioxide (NO2),ppb,407,Summer 2018,2018-06-01,11.83
549957,375,Nitrogen dioxide (NO2),ppb,407,Winter 2016-17,2016-12-01,24.86
667449,375,Nitrogen dioxide (NO2),ppb,407,Summer 2020,2020-06-01,9.47
667447,375,Nitrogen dioxide (NO2),ppb,407,Annual Average 2020,2020-01-01,14.75
643515,375,Nitrogen dioxide (NO2),ppb,407,Winter 2018-19,2018-12-01,20.41
175450,375,Nitrogen dioxide (NO2),ppb,404406,Winter 2012-13,2012-12-01,22.57
176584,375,Nitrogen dioxide (NO2),ppb,404406,Annual Average 2010,2009-12-01,21.67
412046,386,Ozone (O3),ppb,207,Summer 2016,2016-06-01,33.66
741049,375,Nitrogen dioxide (NO2),ppb,207,Winter 2020-21,2020-12-01,22.76
667173,375,Nitrogen dioxide (NO2),ppb,302,Summer 2020,2020-06-01,14.6
412611,375,Nitrogen dioxide (NO2),ppb,401,Summer 2016,2016-06-01,16.02
741076,375,Nitrogen dioxide (NO2),ppb,401,Winter 2020-21,2020-12-01,23.07
173244,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2012-13,2012-12-01,11.41
173618,365,Fine particles (PM 2.5),mcg/m3,401,Summer 2009,2009-06-01,11.6
173176,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2010-11,2010-12-01,13.64
174264,365,Fine particles (PM 2.5),mcg/m3,401,Annual Average 2013,2012-12-01,9.6
742347,365,Fine particles (PM 2.5),mcg/m3,401,Annual Average 2021,2021-01-01,7.2
547552,365,Fine particles (PM 2.5),mcg/m3,401,Annual Average 2017,2017-01-01,8.42
173754,365,Fine particles (PM 2.5),mcg/m3,401,Summer 2013,2013-06-01,11.07
410920,365,Fine particles (PM 2.5),mcg/m3,401,Annual Average 2016,2015-12-31,8.65
742346,365,Fine particles (PM 2.5),mcg/m3,401,Summer 2021,2021-06-01,9.13
605846,365,Fine particles (PM 2.5),mcg/m3,401,Annual Average 2018,2018-01-01,8.16
172734,375,Nitrogen dioxide (NO2),ppb,401,Annual Average 2013,2012-12-01,22.3
549944,375,Nitrogen dioxide (NO2),ppb,401,Annual Average 2017,2017-01-01,20.99
172080,375,Nitrogen dioxide (NO2),ppb,208,Summer 2009,2009-06-01,15.47
172726,375,Nitrogen dioxide (NO2),ppb,208,Annual Average 2013,2012-12-01,16.65
336651,375,Nitrogen dioxide (NO2),ppb,208,Winter 2014-15,2014-12-01,23.07
171636,375,Nitrogen dioxide (NO2),ppb,206,Winter 2010-11,2010-12-01,30.1
172078,375,Nitrogen dioxide (NO2),ppb,206,Summer 2009,2009-06-01,21.32
336645,375,Nitrogen dioxide (NO2),ppb,206,Winter 2014-15,2014-12-01,25.8
173710,365,Fine particles (PM 2.5),mcg/m3,206,Summer 2012,2012-06-01,10.2
173744,365,Fine particles (PM 2.5),mcg/m3,206,Summer 2013,2013-06-01,10.02
410890,365,Fine particles (PM 2.5),mcg/m3,206,Annual Average 2016,2015-12-31,7.45
605816,365,Fine particles (PM 2.5),mcg/m3,206,Annual Average 2018,2018-01-01,6.99
173686,365,Fine particles (PM 2.5),mcg/m3,401,Summer 2011,2011-06-01,12.33
173652,365,Fine particles (PM 2.5),mcg/m3,401,Summer 2010,2010-06-01,12.81
410918,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2015-16,2015-12-01,9.1
410919,365,Fine particles (PM 2.5),mcg/m3,401,Summer 2016,2016-06-01,9.23
742345,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2020-21,2020-12-01,7.36
669653,365,Fine particles (PM 2.5),mcg/m3,401,Summer 2020,2020-06-01,7.76
173142,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2009-10,2009-12-01,9.75
547553,365,Fine particles (PM 2.5),mcg/m3,401,Winter 2016-17,2016-12-01,8.85
667418,375,Nitrogen dioxide (NO2),ppb,304,Winter 2019-20,2019-12-01,28.11
643526,375,Nitrogen dioxide (NO2),ppb,305307,Summer 2019,2019-06-01,22.29
172640,375,Nitrogen dioxide (NO2),ppb,305307,Annual Average 2010,2009-12-01,34.84
171655,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2010-11,2010-12-01,38.71
172743,375,Nitrogen dioxide (NO2),ppb,306308,Annual Average 2013,2012-12-01,31.96
549971,375,Nitrogen dioxide (NO2),ppb,306308,Annual Average 2017,2017-01-01,27.51
336699,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2014-15,2014-12-01,31.41
171648,375,Nitrogen dioxide (NO2),ppb,403,Winter 2010-11,2010-12-01,28.98
172090,375,Nitrogen dioxide (NO2),ppb,403,Summer 2009,2009-06-01,19.24
172736,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2013,2012-12-01,18.71
336681,375,Nitrogen dioxide (NO2),ppb,403,Winter 2014-15,2014-12-01,24.0
549950,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2017,2017-01-01,18.5
172226,375,Nitrogen dioxide (NO2),ppb,403,Summer 2013,2013-06-01,15.6
172192,375,Nitrogen dioxide (NO2),ppb,403,Summer 2012,2012-06-01,16.48
412618,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2016,2015-12-31,18.23
602891,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2018,2018-01-01,17.63
741083,375,Nitrogen dioxide (NO2),ppb,403,Summer 2021,2021-06-01,11.69
172164,375,Nitrogen dioxide (NO2),ppb,305307,Summer 2011,2011-06-01,33.05
412635,375,Nitrogen dioxide (NO2),ppb,305307,Summer 2016,2016-06-01,23.66
412634,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2015-16,2015-12-01,30.08
741100,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2020-21,2020-12-01,25.41
412638,375,Nitrogen dioxide (NO2),ppb,306308,Summer 2016,2016-06-01,24.03
412637,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2015-16,2015-12-01,30.24
172165,375,Nitrogen dioxide (NO2),ppb,306308,Summer 2011,2011-06-01,32.81
172131,375,Nitrogen dioxide (NO2),ppb,306308,Summer 2010,2010-06-01,33.01
741103,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2020-21,2020-12-01,26.28
172130,375,Nitrogen dioxide (NO2),ppb,305307,Summer 2010,2010-06-01,33.21
670916,386,Ozone (O3),ppb,403,Summer 2020,2020-06-01,31.6
670910,386,Ozone (O3),ppb,305307,Summer 2020,2020-06-01,28.53
549972,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2016-17,2016-12-01,31.99
171621,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2009-10,2009-12-01,36.13
171689,375,Nitrogen dioxide (NO2),ppb,306308,Winter 2011-12,2011-12-01,33.42
211784,375,Nitrogen dioxide (NO2),ppb,306308,Annual Average 2014,2013-12-01,30.59
221986,386,Ozone (O3),ppb,503504,Summer 2014,2014-06-01,31.65
175344,375,Nitrogen dioxide (NO2),ppb,205,Winter 2010-11,2010-12-01,30.6
176688,375,Nitrogen dioxide (NO2),ppb,205,Annual Average 2013,2012-12-01,20.59
336525,375,Nitrogen dioxide (NO2),ppb,205,Winter 2014-15,2014-12-01,25.37
549794,375,Nitrogen dioxide (NO2),ppb,205,Annual Average 2017,2017-01-01,18.87
740928,375,Nitrogen dioxide (NO2),ppb,205,Annual Average 2021,2021-01-01,18.03
336498,375,Nitrogen dioxide (NO2),ppb,103,Winter 2014-15,2014-12-01,23.33
336581,375,Nitrogen dioxide (NO2),ppb,403,Summer 2015,2015-06-01,14.46
667238,375,Nitrogen dioxide (NO2),ppb,403,Winter 2019-20,2019-12-01,22.92
176583,375,Nitrogen dioxide (NO2),ppb,405,Annual Average 2010,2009-12-01,22.61
175449,375,Nitrogen dioxide (NO2),ppb,405,Winter 2012-13,2012-12-01,24.72
336587,375,Nitrogen dioxide (NO2),ppb,405,Summer 2015,2015-06-01,14.32
175313,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2009-10,2009-12-01,32.97
212564,375,Nitrogen dioxide (NO2),ppb,305307,Annual Average 2014,2013-12-01,27.62
549826,375,Nitrogen dioxide (NO2),ppb,305307,Summer 2017,2017-06-01,21.92
549828,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2016-17,2016-12-01,30.22
602769,375,Nitrogen dioxide (NO2),ppb,305307,Summer 2018,2018-06-01,19.87
549970,375,Nitrogen dioxide (NO2),ppb,306308,Summer 2017,2017-06-01,24.9
667479,375,Nitrogen dioxide (NO2),ppb,306308,Summer 2020,2020-06-01,18.26
602913,375,Nitrogen dioxide (NO2),ppb,306308,Summer 2018,2018-06-01,23.74
171620,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2009-10,2009-12-01,36.54
171688,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2011-12,2011-12-01,33.23
211783,375,Nitrogen dioxide (NO2),ppb,305307,Annual Average 2014,2013-12-01,30.96
172668,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2011,2010-12-01,21.94
172600,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2009,2008-12-01,22.68
211675,375,Nitrogen dioxide (NO2),ppb,403,Summer 2014,2014-06-01,14.58
336679,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2015,2015-01-01,19.09
667435,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2020,2020-01-01,15.59
643509,375,Nitrogen dioxide (NO2),ppb,403,Winter 2018-19,2018-12-01,21.26
221962,386,Ozone (O3),ppb,306308,Summer 2014,2014-06-01,25.29
549797,375,Nitrogen dioxide (NO2),ppb,206,Annual Average 2017,2017-01-01,18.81
336602,375,Nitrogen dioxide (NO2),ppb,410,Summer 2015,2015-06-01,6.99
336569,375,Nitrogen dioxide (NO2),ppb,309310,Summer 2015,2015-06-01,20.75
221956,386,Ozone (O3),ppb,305307,Summer 2014,2014-06-01,24.89
221806,386,Ozone (O3),ppb,103,Summer 2014,2014-06-01,30.7
221920,386,Ozone (O3),ppb,403,Summer 2014,2014-06-01,32.01
172158,375,Nitrogen dioxide (NO2),ppb,403,Summer 2011,2011-06-01,17.42
172124,375,Nitrogen dioxide (NO2),ppb,403,Summer 2010,2010-06-01,17.83
412617,375,Nitrogen dioxide (NO2),ppb,403,Summer 2016,2016-06-01,14.07
741082,375,Nitrogen dioxide (NO2),ppb,403,Winter 2020-21,2020-12-01,20.06
172121,375,Nitrogen dioxide (NO2),ppb,304,Summer 2010,2010-06-01,26.72
172154,375,Nitrogen dioxide (NO2),ppb,303,Summer 2011,2011-06-01,23.33
412605,375,Nitrogen dioxide (NO2),ppb,303,Summer 2016,2016-06-01,17.82
549810,375,Nitrogen dioxide (NO2),ppb,210,Winter 2016-17,2016-12-01,23.25
602751,375,Nitrogen dioxide (NO2),ppb,210,Summer 2018,2018-06-01,9.1
549808,375,Nitrogen dioxide (NO2),ppb,210,Summer 2017,2017-06-01,10.7
667155,375,Nitrogen dioxide (NO2),ppb,210,Summer 2020,2020-06-01,8.92
667131,375,Nitrogen dioxide (NO2),ppb,206,Summer 2020,2020-06-01,10.74
177176,365,Fine particles (PM 2.5),mcg/m3,410,Winter 2008-09,2008-12-01,10.21
212705,365,Fine particles (PM 2.5),mcg/m3,410,Winter 2013-14,2013-12-01,9.87
177154,365,Fine particles (PM 2.5),mcg/m3,209,Winter 2008-09,2008-12-01,11.82
212704,365,Fine particles (PM 2.5),mcg/m3,409,Winter 2013-14,2013-12-01,10.35
605773,365,Fine particles (PM 2.5),mcg/m3,409,Winter 2017-18,2017-12-01,7.46
212554,375,Nitrogen dioxide (NO2),ppb,206,Annual Average 2014,2013-12-01,20.41
741070,375,Nitrogen dioxide (NO2),ppb,303,Winter 2020-21,2020-12-01,22.03
649771,365,Fine particles (PM 2.5),mcg/m3,409,Annual Average 2019,2019-01-01,6.01
649774,365,Fine particles (PM 2.5),mcg/m3,410,Annual Average 2019,2019-01-01,5.59
174164,365,Fine particles (PM 2.5),mcg/m3,403,Annual Average 2010,2009-12-01,9.33
173246,365,Fine particles (PM 2.5),mcg/m3,403,Winter 2012-13,2012-12-01,9.89
334142,365,Fine particles (PM 2.5),mcg/m3,403,Summer 2015,2015-06-01,9.32
669648,365,Fine particles (PM 2.5),mcg/m3,403,Winter 2019-20,2019-12-01,7.82
173174,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2010-11,2010-12-01,14.13
174262,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2013,2012-12-01,9.73
334131,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2014-15,2014-12-01,10.33
547546,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2017,2017-01-01,8.11
742341,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2021,2021-01-01,6.79
173718,365,Fine particles (PM 2.5),mcg/m3,303,Summer 2012,2012-06-01,11.01
172733,375,Nitrogen dioxide (NO2),ppb,304,Annual Average 2013,2012-12-01,26.5
172087,375,Nitrogen dioxide (NO2),ppb,304,Summer 2009,2009-06-01,28.52
171644,375,Nitrogen dioxide (NO2),ppb,303,Winter 2010-11,2010-12-01,32.92
172086,375,Nitrogen dioxide (NO2),ppb,303,Summer 2009,2009-06-01,26.42
172732,375,Nitrogen dioxide (NO2),ppb,303,Annual Average 2013,2012-12-01,24.75
549938,375,Nitrogen dioxide (NO2),ppb,303,Annual Average 2017,2017-01-01,22.41
741072,375,Nitrogen dioxide (NO2),ppb,303,Annual Average 2021,2021-01-01,18.28
172722,375,Nitrogen dioxide (NO2),ppb,204,Annual Average 2013,2012-12-01,20.19
670938,386,Ozone (O3),ppb,503504,Summer 2020,2020-06-01,29.62
122019,386,Ozone (O3),ppb,304,2-Year Summer Average 2009-2010,2009-06-01,24.37
670958,386,Ozone (O3),ppb,304,Summer 2020,2020-06-01,28.97
549368,386,Ozone (O3),ppb,503504,Summer 2017,2017-06-01,28.95
605271,386,Ozone (O3),ppb,503504,Summer 2018,2018-06-01,30.34
211684,375,Nitrogen dioxide (NO2),ppb,404406,Summer 2014,2014-06-01,13.24
667489,375,Nitrogen dioxide (NO2),ppb,404406,Annual Average 2020,2020-01-01,13.66
643536,375,Nitrogen dioxide (NO2),ppb,404406,Winter 2018-19,2018-12-01,19.03
334169,365,Fine particles (PM 2.5),mcg/m3,404406,Summer 2015,2015-06-01,9.07
649880,365,Fine particles (PM 2.5),mcg/m3,404406,Summer 2019,2019-06-01,7.31
669621,365,Fine particles (PM 2.5),mcg/m3,404406,Winter 2019-20,2019-12-01,7.64
174173,365,Fine particles (PM 2.5),mcg/m3,404406,Annual Average 2010,2009-12-01,9.09
173255,365,Fine particles (PM 2.5),mcg/m3,404406,Winter 2012-13,2012-12-01,9.51
173250,365,Fine particles (PM 2.5),mcg/m3,409,Winter 2012-13,2012-12-01,9.27
174168,365,Fine particles (PM 2.5),mcg/m3,409,Annual Average 2010,2009-12-01,8.65
334154,365,Fine particles (PM 2.5),mcg/m3,409,Summer 2015,2015-06-01,8.75
669636,365,Fine particles (PM 2.5),mcg/m3,409,Winter 2019-20,2019-12-01,7.16
338244,386,Ozone (O3),ppb,404406,Summer 2015,2015-06-01,31.37
650989,386,Ozone (O3),ppb,409,Summer 2019,2019-06-01,33.41
650994,386,Ozone (O3),ppb,404406,Summer 2019,2019-06-01,31.73
212698,365,Fine particles (PM 2.5),mcg/m3,403,Winter 2013-14,2013-12-01,11.46
177171,365,Fine particles (PM 2.5),mcg/m3,405,Winter 2008-09,2008-12-01,13.29
605761,365,Fine particles (PM 2.5),mcg/m3,405,Winter 2017-18,2017-12-01,8.11
212688,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2013-14,2013-12-01,12.58
605785,365,Fine particles (PM 2.5),mcg/m3,503504,Winter 2017-18,2017-12-01,8.01
649783,365,Fine particles (PM 2.5),mcg/m3,503504,Annual Average 2019,2019-01-01,5.96
177179,365,Fine particles (PM 2.5),mcg/m3,503504,Winter 2008-09,2008-12-01,12.19
212708,365,Fine particles (PM 2.5),mcg/m3,503504,Winter 2013-14,2013-12-01,12.13
649759,365,Fine particles (PM 2.5),mcg/m3,405,Annual Average 2019,2019-01-01,6.56
643409,375,Nitrogen dioxide (NO2),ppb,403,Summer 2019,2019-06-01,13.61
336551,375,Nitrogen dioxide (NO2),ppb,303,Summer 2015,2015-06-01,18.63
175447,375,Nitrogen dioxide (NO2),ppb,403,Winter 2012-13,2012-12-01,22.06
176581,375,Nitrogen dioxide (NO2),ppb,403,Annual Average 2010,2009-12-01,21.48
667190,375,Nitrogen dioxide (NO2),ppb,305307,Winter 2019-20,2019-12-01,29.8
643385,375,Nitrogen dioxide (NO2),ppb,305307,Summer 2019,2019-06-01,20.08
643379,375,Nitrogen dioxide (NO2),ppb,303,Summer 2019,2019-06-01,16.73
669777,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2019-20,2019-12-01,7.83
178461,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2010,2009-12-01,10.41
334013,365,Fine particles (PM 2.5),mcg/m3,303,Summer 2015,2015-06-01,10.18
172076,375,Nitrogen dioxide (NO2),ppb,204,Summer 2009,2009-06-01,19.51
336599,375,Nitrogen dioxide (NO2),ppb,409,Summer 2015,2015-06-01,12.04
643427,375,Nitrogen dioxide (NO2),ppb,409,Summer 2019,2019-06-01,12.99
175444,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2012-13,2012-12-01,33.01
176578,375,Nitrogen dioxide (NO2),ppb,309310,Annual Average 2010,2009-12-01,33.48
336572,375,Nitrogen dioxide (NO2),ppb,309310,Summer 2015,2015-06-01,22.93
643400,375,Nitrogen dioxide (NO2),ppb,309310,Summer 2019,2019-06-01,23.09
667220,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2019-20,2019-12-01,32.12
176577,375,Nitrogen dioxide (NO2),ppb,309310,Annual Average 2010,2009-12-01,29.99
175443,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2012-13,2012-12-01,31.08
173752,365,Fine particles (PM 2.5),mcg/m3,303,Summer 2013,2013-06-01,10.91
410914,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2016,2015-12-31,8.19
410917,365,Fine particles (PM 2.5),mcg/m3,304,Annual Average 2016,2015-12-31,8.49
742340,365,Fine particles (PM 2.5),mcg/m3,303,Summer 2021,2021-06-01,8.69
174126,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2009,2008-12-01,11.55
174194,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2011,2010-12-01,11.12
334129,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2015,2015-01-01,9.51
669661,365,Fine particles (PM 2.5),mcg/m3,303,Annual Average 2020,2020-01-01,6.37
649842,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2018-19,2018-12-01,7.79
643397,375,Nitrogen dioxide (NO2),ppb,309310,Summer 2019,2019-06-01,20.28
667214,375,Nitrogen dioxide (NO2),ppb,309310,Winter 2019-20,2019-12-01,30.06
175975,375,Nitrogen dioxide (NO2),ppb,206,Summer 2011,2011-06-01,18.64
175933,375,Nitrogen dioxide (NO2),ppb,206,Summer 2010,2010-06-01,18.77
412464,375,Nitrogen dioxide (NO2),ppb,206,Summer 2016,2016-06-01,14.25
412463,375,Nitrogen dioxide (NO2),ppb,206,Winter 2015-16,2015-12-01,23.73
173650,365,Fine particles (PM 2.5),mcg/m3,303,Summer 2010,2010-06-01,12.64
173684,365,Fine particles (PM 2.5),mcg/m3,303,Summer 2011,2011-06-01,12.11
410913,365,Fine particles (PM 2.5),mcg/m3,303,Summer 2016,2016-06-01,8.9
742339,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2020-21,2020-12-01,6.82
334001,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2015,2015-06-01,8.75
669789,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2019-20,2019-12-01,6.98
649712,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2019,2019-06-01,7.64
177319,365,Fine particles (PM 2.5),mcg/m3,206,Winter 2012-13,2012-12-01,10.14
178453,365,Fine particles (PM 2.5),mcg/m3,206,Annual Average 2010,2009-12-01,9.61
333989,365,Fine particles (PM 2.5),mcg/m3,206,Summer 2015,2015-06-01,9.17
605779,365,Fine particles (PM 2.5),mcg/m3,501502,Winter 2017-18,2017-12-01,8.19
649777,365,Fine particles (PM 2.5),mcg/m3,501502,Annual Average 2019,2019-01-01,6.34
178567,365,Fine particles (PM 2.5),mcg/m3,101,Annual Average 2013,2012-12-01,8.88
177769,365,Fine particles (PM 2.5),mcg/m3,101,Summer 2009,2009-06-01,10.38
333954,365,Fine particles (PM 2.5),mcg/m3,101,Winter 2014-15,2014-12-01,10.16
336575,375,Nitrogen dioxide (NO2),ppb,401,Summer 2015,2015-06-01,16.67
643403,375,Nitrogen dioxide (NO2),ppb,401,Summer 2019,2019-06-01,17.72
175445,375,Nitrogen dioxide (NO2),ppb,401,Winter 2012-13,2012-12-01,26.98
175939,375,Nitrogen dioxide (NO2),ppb,301,Summer 2010,2010-06-01,22.89
175981,375,Nitrogen dioxide (NO2),ppb,301,Summer 2011,2011-06-01,20.85
175928,375,Nitrogen dioxide (NO2),ppb,201,Summer 2010,2010-06-01,21.41
178459,365,Fine particles (PM 2.5),mcg/m3,301,Annual Average 2010,2009-12-01,10.71
177272,365,Fine particles (PM 2.5),mcg/m3,201,Winter 2011-12,2011-12-01,10.37
177188,365,Fine particles (PM 2.5),mcg/m3,201,Winter 2009-10,2009-12-01,10.22
547422,365,Fine particles (PM 2.5),mcg/m3,301,Summer 2017,2017-06-01,9.87
605718,365,Fine particles (PM 2.5),mcg/m3,301,Summer 2018,2018-06-01,8.65
547424,365,Fine particles (PM 2.5),mcg/m3,301,Winter 2016-17,2016-12-01,8.17
547391,365,Fine particles (PM 2.5),mcg/m3,201,Winter 2016-17,2016-12-01,9.3
212707,365,Fine particles (PM 2.5),mcg/m3,501502,Winter 2013-14,2013-12-01,11.55
605782,365,Fine particles (PM 2.5),mcg/m3,501502,Winter 2017-18,2017-12-01,7.81
172728,375,Nitrogen dioxide (NO2),ppb,210,Annual Average 2013,2012-12-01,16.36
171640,375,Nitrogen dioxide (NO2),ppb,210,Winter 2010-11,2010-12-01,25.7
172082,375,Nitrogen dioxide (NO2),ppb,210,Summer 2009,2009-06-01,15.22
549926,375,Nitrogen dioxide (NO2),ppb,210,Annual Average 2017,2017-01-01,16.08
741060,375,Nitrogen dioxide (NO2),ppb,210,Annual Average 2021,2021-01-01,14.68
175446,375,Nitrogen dioxide (NO2),ppb,402,Winter 2012-13,2012-12-01,26.15
605828,365,Fine particles (PM 2.5),mcg/m3,210,Annual Average 2018,2018-01-01,6.55
742328,365,Fine particles (PM 2.5),mcg/m3,210,Summer 2021,2021-06-01,8.01
173693,365,Fine particles (PM 2.5),mcg/m3,410,Summer 2011,2011-06-01,10.59
174135,365,Fine particles (PM 2.5),mcg/m3,410,Annual Average 2009,2008-12-01,8.75
176580,375,Nitrogen dioxide (NO2),ppb,402,Annual Average 2010,2009-12-01,24.18
643406,375,Nitrogen dioxide (NO2),ppb,402,Summer 2019,2019-06-01,15.58
667232,375,Nitrogen dioxide (NO2),ppb,402,Winter 2019-20,2019-12-01,26.72
669673,365,Fine particles (PM 2.5),mcg/m3,210,Annual Average 2020,2020-01-01,5.7
649830,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2018-19,2018-12-01,6.69
742327,365,Fine particles (PM 2.5),mcg/m3,210,Winter 2020-21,2020-12-01,6.58
547534,365,Fine particles (PM 2.5),mcg/m3,210,Annual Average 2017,2017-01-01,6.83
742329,365,Fine particles (PM 2.5),mcg/m3,210,Annual Average 2021,2021-01-01,6.27
547430,365,Fine particles (PM 2.5),mcg/m3,303,Winter 2016-17,2016-12-01,8.45
547428,365,Fine particles (PM 2.5),mcg/m3,303,Summer 2017,2017-06-01,10.05
177287,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2011-12,2011-12-01,11.28
212942,365,Fine particles (PM 2.5),mcg/m3,305307,Annual Average 2014,2013-12-01,11.15
547436,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2016-17,2016-12-01,9.13
547434,365,Fine particles (PM 2.5),mcg/m3,305307,Summer 2017,2017-06-01,10.4
177276,365,Fine particles (PM 2.5),mcg/m3,205,Winter 2011-12,2011-12-01,10.08
605697,365,Fine particles (PM 2.5),mcg/m3,205,Summer 2018,2018-06-01,8.78
669803,365,Fine particles (PM 2.5),mcg/m3,205,Summer 2020,2020-06-01,7.27
177833,365,Fine particles (PM 2.5),mcg/m3,305307,Summer 2010,2010-06-01,13.66
410801,365,Fine particles (PM 2.5),mcg/m3,305307,Winter 2015-16,2015-12-01,9.31
410802,365,Fine particles (PM 2.5),mcg/m3,305307,Summer 2016,2016-06-01,9.66
742189,365,Fine particles (PM 2.5),mcg/m3,203,Winter 2020-21,2020-12-01,6.78
177822,365,Fine particles (PM 2.5),mcg/m3,205,Summer 2010,2010-06-01,12.46
